time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-10-18T18:32:15.736Z,-45.6834,-77.0966,10,4.7,mb,,119,3.487,0.84,us,us6000fvpq,2021-10-22T20:17:10.040Z,"Off the coast of Aisen, Chile",earthquake,10,1.8,0.108,33,reviewed,us,us
2021-10-18T18:12:52.790Z,19.2145,-155.405,32.84,2.9,ml,55,149,,0.12,hv,hv72761362,2021-10-22T19:55:46.040Z,"7 km E of P?hala, Hawaii",earthquake,0.42,0.49,0.160303242306528,38,reviewed,hv,hv
2021-10-18T18:10:21.638Z,16.0893,-98.2244,10,4.3,mb,,234,1.501,0.93,us,us6000fvpt,2021-10-22T16:16:55.588Z,"16 km SSW of Corralero, Mexico",earthquake,9.1,2,0.07,57,reviewed,us,us
2021-10-18T18:01:47.492Z,-13.9681,165.8007,10,4.6,mb,,190,2,1.49,us,us6000fwqn,2021-10-22T14:30:24.040Z,"181 km NW of Port-Olry, Vanuatu",earthquake,8.2,1.9,0.206,7,reviewed,us,us
2021-10-18T17:59:48.093Z,-23.4314,172.3768,10,4.4,mb,,136,4.614,0.94,us,us6000fwqy,2021-10-22T14:16:18.040Z,"southeast of the Loyalty Islands",earthquake,10.7,1.9,0.134,16,reviewed,us,us
2021-10-18T16:29:20.688Z,1.0918,128.0997,10,4.5,mb,,93,0.798,0.65,us,us6000fwqm,2021-10-24T21:17:54.040Z,"71 km S of Tobelo, Indonesia",earthquake,4.8,1.9,0.116,23,reviewed,us,us
2021-10-18T16:18:54.803Z,-5.4724,147.0224,201.74,4.3,mb,,51,3.423,0.6,us,us6000fvmy,2021-10-24T20:59:30.040Z,"138 km N of Lae, Papua New Guinea",earthquake,8.9,6.9,0.102,27,reviewed,us,us
2021-10-18T15:48:34.454Z,22.4406,143.0569,167.9,4.3,mb,,67,4.702,0.52,us,us6000fwql,2021-10-24T20:54:16.040Z,"Volcano Islands, Japan region",earthquake,10.7,6.2,0.067,64,reviewed,us,us
2021-10-18T15:29:32.279Z,-20.6024,-177.7006,510.87,4.3,mb,,115,4.918,0.46,us,us6000fwqk,2021-10-24T20:27:39.040Z,"Fiji region",earthquake,12.6,11.1,0.143,16,reviewed,us,us
2021-10-18T15:21:37.250Z,52.4562,-170.4431,38.74,4.2,mb,,134,1.095,0.49,us,us6000fwqq,2021-10-24T20:10:11.040Z,"119 km WSW of Nikolski, Alaska",earthquake,10.6,9.2,0.125,18,reviewed,us,us
2021-10-18T14:12:03.739Z,63.072,-151.4639,0,2.5,ml,,,,0.68,ak,ak021ddhsn21,2021-10-18T15:18:09.040Z,"53 km SSE of Denali National Park, Alaska",earthquake,,0.3,,,automatic,ak,ak
2021-10-18T14:00:23.630Z,17.9095,-66.8888,16,2.77,md,14,199,0.1666,0.14,pr,pr2021291007,2021-10-18T15:32:50.157Z,"7 km SSE of Guánica, Puerto Rico",earthquake,0.54,0.81,0.16,4,reviewed,pr,pr
2021-10-18T13:45:23.980Z,18.697,-68.0025,41,3.3,md,8,219,0.4208,0.8,pr,pr2021291006,2021-10-18T15:13:04.861Z,"44 km ENE of Punta Cana, Dominican Republic",earthquake,6.63,11.85,0.09,6,reviewed,pr,pr
2021-10-18T12:57:43.550Z,20.0186666666667,-156.065,7.1,2.68,ml,51,136,,0.22,hv,hv72761072,2021-10-20T21:26:26.320Z,"24 km WNW of Puako, Hawaii",earthquake,0.66,0.87,0.0683016105890804,10,reviewed,hv,hv
2021-10-18T11:27:13.255Z,-24.0992,-67.3258,218.89,4.5,mb,,93,1.384,0.79,us,us6000fvm6,2021-10-18T11:43:40.040Z,"103 km W of San Antonio de los Cobres, Argentina",earthquake,8.5,8.3,0.18,13,reviewed,us,us
2021-10-18T11:16:00.247Z,12.2525,-88.0722,35,4.4,mb,,150,1.117,0.72,us,us6000fvm4,2021-10-18T12:16:26.739Z,"86 km SW of Jiquilillo, Nicaragua",earthquake,5.1,1.8,0.051,109,reviewed,us,us
2021-10-18T10:32:14.377Z,28.7052,87.2852,10,4.7,mb,,158,5.133,0.82,us,us6000fwqi,2021-10-25T06:36:19.040Z,"95 km NNE of Lobujya, Nepal",earthquake,10.3,1.9,0.088,39,reviewed,us,us
2021-10-18T10:20:52.782Z,-18.7216,-172.4805,10,4.5,mb,,76,4.832,0.77,us,us6000fwqd,2021-10-25T06:25:30.040Z,"158 km E of Neiafu, Tonga",earthquake,5.9,1.9,0.163,14,reviewed,us,us
2021-10-18T10:14:20.510Z,36.8146667,-121.5498333,6.79,2.89,md,80,24,0.0291,0.19,nc,nc73641125,2021-10-25T05:54:36.040Z,"4km SSW of San Juan Bautista, CA",earthquake,0.22,0.5,0.11,70,reviewed,nc,nc
2021-10-18T10:13:44.920Z,38.5316667,-119.4101667,2.08,2.58,md,20,104,0.03507,0.05,nc,nc73641120,2021-10-20T12:12:12.089Z,"6km ENE of Walker, CA",earthquake,0.19,0.52,0.225,45,reviewed,nc,nc
2021-10-18T09:45:06.480Z,36.1858333,-120.3091667,10.36,3.44,mw,45,107,0.06493,0.08,nc,nc73641100,2021-10-21T04:53:35.814Z,"7km NE of Coalinga, CA",earthquake,0.22,0.28,,2,reviewed,nc,nc
2021-10-18T09:42:15.540Z,36.196,-120.3048333,10.33,2.76,md,48,107,0.07492,0.12,nc,nc73641095,2021-10-21T23:32:12.226Z,"8km NE of Coalinga, CA",earthquake,0.29,0.31,0.141,72,reviewed,nc,nc
2021-10-18T09:12:47.661Z,-28.4886,-62.8535,611.46,4.1,mb,,102,5.573,0.55,us,us6000fvli,2021-10-22T05:39:02.082Z,"3 km SSW of Añatuya, Argentina",earthquake,13.7,9.6,0.214,6,reviewed,us,us
2021-10-18T08:56:34.970Z,19.904,-156.8335,7.46,3.64,ml,66,194,,0.19,hv,hv72760877,2021-10-19T11:57:22.938Z,"91 km WNW of Kalaoa, Hawaii",earthquake,0.76,0.94,0.187074103452984,27,reviewed,hv,hv
2021-10-18T08:28:33.980Z,19.1568333333333,-155.501833333333,32.33,2.68,ml,53,122,,0.11,hv,hv72760832,2021-10-25T07:39:13.040Z,"5 km SSW of P?hala, Hawaii",earthquake,0.49,0.58,0.203838006848342,36,reviewed,hv,hv
2021-10-18T08:24:31.711Z,54.0003,158.6353,171.06,5.3,mww,,32,0.979,0.73,us,us6000fvl5,2021-10-18T14:04:18.040Z,"77 km S of Mil’kovo, Russia",earthquake,7.6,4.4,0.08,15,reviewed,us,us
2021-10-18T08:14:19.050Z,18.789,-67.2523,12,3.25,md,23,208,0.3511,0.19,pr,pr2021291004,2021-10-18T08:52:40.488Z,"36 km NNW of San Antonio, Puerto Rico",earthquake,0.48,0.7,0.11,9,reviewed,pr,pr
2021-10-18T08:08:29.245Z,31.55961406,-104.1513886,6.157275391,3.2,ml,15,56,0.08670141471,0.3,tx,tx2021ukma,2021-10-18T20:44:36.465Z,"43 km NW of Toyah, Texas",earthquake,1.248139145,1.660679899,0.1,6,reviewed,tx,tx
2021-10-18T08:07:22.450Z,31.55776587,-104.1535275,7.494091797,3.5,ml,17,55,0.08795345403,0.3,tx,tx2021uklz,2021-10-19T08:11:24.376Z,"43 km NW of Toyah, Texas",earthquake,0.9562534138,1.571036672,0.1,7,reviewed,tx,tx
2021-10-18T08:01:38.129Z,27.9554,85.8716,10,4.3,mb,,89,5.854,0.62,us,us6000fvsc,2021-10-19T02:46:44.195Z,"8 km W of Kod?ri??, Nepal",earthquake,6.7,1.8,0.1,28,reviewed,us,us
2021-10-18T07:36:12.960Z,37.0533333,-117.9296667,1.77,2.51,ml,26,75,0.2403,0.13,ci,ci39836455,2021-10-22T15:51:59.040Z,"34km ESE of Big Pine, CA",earthquake,0.16,0.79,0.251,11,reviewed,ci,ci
2021-10-18T07:35:37.369Z,65.3154,-133.4311,5.29,4.4,mb,,36,2.029,0.49,us,us6000fvki,2021-10-22T16:19:51.040Z,"245 km SSE of Fort McPherson, Canada",earthquake,4,5.2,0.169,10,reviewed,us,us
2021-10-18T07:33:41.420Z,17.8453,-66.8805,13,2.87,md,11,254,0.2055,0.12,pr,pr2021291003,2021-10-18T08:03:17.128Z,"14 km SSE of Guánica, Puerto Rico",earthquake,0.95,0.6,0.21,3,reviewed,pr,pr
2021-10-18T07:26:52.398Z,-13.7397,166.9399,96.48,6.1,mww,,31,1.716,0.94,us,us6000fvkf,2021-10-20T09:58:04.214Z,"67 km WNW of Sola, Vanuatu",earthquake,7.7,5.6,0.062,25,reviewed,us,us
2021-10-18T07:26:36.014Z,-17.1815,-70.5431,130.71,4,mb,,173,1.093,0.54,us,us6000fvke,2021-10-18T09:06:18.040Z,"19 km WNW of Camilaca, Peru",earthquake,10.3,12.2,0.26,4,reviewed,us,us
2021-10-18T07:21:22.776Z,37.7497,72.259,124.92,4.3,mb,,92,1.477,0.37,us,us6000fvkd,2021-10-25T06:45:05.040Z,"68 km ENE of Khorugh, Tajikistan",earthquake,7.3,4,0.138,15,reviewed,us,us
2021-10-18T07:03:50.417Z,2.7512,128.0686,161.75,4.7,mb,,111,2.087,0.49,us,us6000fvk9,2021-10-18T07:30:46.040Z,"113 km N of Tobelo, Indonesia",earthquake,9.6,4.6,0.06,85,reviewed,us,us
2021-10-18T06:33:40.665Z,60.0544,-140.1774,9.4,2.6,ml,,,,0.74,ak,ak021ddd5r4k,2021-10-25T06:20:36.040Z,"61 km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-10-18T06:24:16.346Z,-25.5621,-179.9818,498.5,4.8,mb,,49,4.115,0.71,us,us6000fvk1,2021-10-18T06:43:31.040Z,"south of the Fiji Islands",earthquake,10.9,7.8,0.037,223,reviewed,us,us
2021-10-18T05:49:18.230Z,24.2087,121.6783,35.61,4.8,mb,,82,0.083,0.68,us,us6000fvjy,2021-10-18T07:13:28.541Z,"26 km NNE of Hualien City, Taiwan",earthquake,3.9,7,0.065,73,reviewed,us,us
2021-10-18T05:34:58.350Z,19.1755,-155.507,36.57,3.15,ml,54,90,,0.11,hv,hv72760682,2021-10-18T17:33:28.509Z,"4 km SW of P?hala, Hawaii",earthquake,0.41,0.5,0.161393096450129,38,reviewed,hv,hv
2021-10-18T04:37:31.471Z,50.8274,93.9953,10,4.4,mb,,87,6.118,1.31,us,us6000fwqc,2021-10-25T23:56:15.040Z,"39 km SSE of Khovu-Aksy, Russia",earthquake,7.4,1.8,0.123,19,reviewed,us,us
2021-10-18T04:14:41.489Z,31.70739361,-104.0352,8.033959961,2.6,ml,29,58,0.02452173171,0.2,tx,tx2021ukei,2021-10-25T23:39:10.040Z,"41 km W of Mentone, Texas",earthquake,0.6520520051,0.5088048694,0.2,15,reviewed,tx,tx
2021-10-18T04:11:48.490Z,17.9085,-66.8526,14,2.55,md,10,229,0.2011,0.13,pr,pr2021291002,2021-10-18T04:38:28.466Z,"8 km SSE of Maria Antonia, Puerto Rico",earthquake,0.6,0.89,0.05,3,reviewed,pr,pr
2021-10-18T02:51:29.828Z,-20.1848,-70.5713,24.58,4,mwr,,161,0.527,0.69,us,us6000fvja,2021-10-25T23:31:20.790Z,"44 km W of Iquique, Chile",earthquake,2,5.3,0.05,39,reviewed,us,us
2021-10-18T02:48:42.310Z,19.1146,-66.5351,22,3.55,md,25,231,0.6375,0.22,pr,pr2021291000,2021-10-19T03:28:32.040Z,"72 km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,0.66,14.2,0.08,17,reviewed,pr,pr
2021-10-18T02:01:23.240Z,38.2759,141.5402,71.21,4.6,mb,,130,2.537,0.8,us,us6000fvj4,2021-10-25T23:17:23.040Z,"near the east coast of Honshu, Japan",earthquake,4.2,6.7,0.096,32,reviewed,us,us
2021-10-18T01:34:47.741Z,56.3041,-156.6187,16.6,3,ml,,,,0.48,ak,ak021dda6tc6,2021-10-19T02:59:24.040Z,"110 km E of Chignik, Alaska",earthquake,,0.9,,,automatic,ak,ak
2021-10-18T01:08:40.010Z,51.1507,-179.1749,45.57,4.1,mb,,160,1.089,0.74,us,us6000fwq6,2021-10-25T22:45:37.040Z,"193 km WSW of Adak, Alaska",earthquake,6.7,8.6,0.094,31,reviewed,us,us
2021-10-18T00:48:59.479Z,-9.6355,118.1749,10,4.3,mb,,113,4.132,0.63,us,us6000fwq3,2021-10-23T21:40:25.040Z,"125 km SSW of Dompu, Indonesia",earthquake,8.6,1.9,0.178,9,reviewed,us,us
2021-10-18T00:41:49.100Z,36.2098333,-117.856,4.61,2.51,ml,40,32,0.09207,0.15,ci,ci39836263,2021-10-18T20:44:35.040Z,"16km ESE of Olancha, CA",earthquake,0.14,0.47,0.17,23,reviewed,ci,ci
2021-10-18T00:37:01.344Z,29.2739,104.0985,10,4.5,mb,,57,4.795,0.65,us,us6000fviw,2021-10-18T01:37:29.040Z,"14 km SSE of Luocheng, China",earthquake,6.5,1.8,0.067,65,reviewed,us,us
2021-10-18T00:35:54.042Z,1.3105,127.97,122.9,4.6,mb,,73,0.806,0.83,us,us6000fwq4,2021-10-23T21:10:23.040Z,"46 km S of Tobelo, Indonesia",earthquake,9.7,5.3,0.105,27,reviewed,us,us
2021-10-18T00:27:33.841Z,31.65633444,-104.5642811,6.979931641,2.9,ml,18,80,0.05552565887,0.3,tx,tx2021ujwu,2021-10-18T17:46:58.795Z,"60 km SSW of Whites City, New Mexico",earthquake,1.728002482,1.17964488,0.1,7,reviewed,tx,tx
2021-10-17T23:26:32.998Z,16.7212,-93.9254,113.09,4.4,mb,,157,1.77,0.65,us,us6000fvij,2021-10-18T03:38:22.732Z,"12 km W of Emiliano Zapata, Mexico",earthquake,6.4,15,0.112,23,reviewed,us,us
2021-10-17T22:58:40.990Z,19.1995,-155.435333333333,35.33,3.29,ml,55,137,,0.11,hv,hv72760287,2021-10-19T11:57:22.284Z,"4 km E of P?hala, Hawaii",earthquake,0.41,0.5,0.239059598121337,38,reviewed,hv,hv
2021-10-17T21:59:51.077Z,28.7036,138.1975,506.54,5.4,mww,,43,3.874,0.78,us,us6000fvi9,2021-10-19T04:55:49.259Z,"Bonin Islands, Japan region",earthquake,9.3,5.5,0.098,10,reviewed,us,us
2021-10-17T21:56:32.119Z,29.9239,68.2868,21.86,4.4,mb,,123,4.647,0.86,us,us6000fvi8,2021-10-19T04:36:32.040Z,"37 km SW of Duki, Pakistan",earthquake,11,6.9,0.155,12,reviewed,us,us
2021-10-17T21:41:06.920Z,36.213,-117.8613333,4.1,2.69,ml,37,53,0.09537,0.15,ci,ci39836215,2021-10-19T04:20:29.040Z,"15km ESE of Olancha, CA",earthquake,0.19,0.51,0.121,24,reviewed,ci,ci
2021-10-17T21:03:12.017Z,38.0438,74.4948,190.19,4.1,mb,,108,3.245,0.72,us,us6000fvi0,2021-10-19T04:10:15.040Z,"48 km ESE of Murghob, Tajikistan",earthquake,8.1,12.9,0.175,9,reviewed,us,us
2021-10-17T20:37:02.044Z,79.5194,4.317,10,4.7,mb,,49,1.557,1.13,us,us6000fvhw,2021-10-17T20:58:48.040Z,"283 km WNW of Longyearbyen, Svalbard and Jan Mayen",earthquake,3.8,1.9,0.058,89,reviewed,us,us
2021-10-17T20:13:29.706Z,41.781,19.6552,10,4.4,mb,,36,0.46,1.12,us,us6000fvhn,2021-10-18T04:42:30.748Z,"1 km ESE of Lezhë, Albania",earthquake,5.8,1.9,0.134,17,reviewed,us,us
2021-10-17T20:11:58.726Z,36.1397,70.7078,93.18,4.5,mb,,83,0.989,0.83,us,us6000fvhr,2021-10-17T20:32:06.040Z,"81 km S of Jurm, Afghanistan",earthquake,7,5.8,0.097,31,reviewed,us,us
2021-10-17T19:32:23.192Z,55.0572,-157.5412,19.3,3.1,ml,,,,0.76,ak,ak021dbxcts3,2021-10-18T13:10:25.040Z,"138 km SE of Perryville, Alaska",earthquake,,5.8,,,reviewed,ak,ak
2021-10-17T19:27:11.506Z,55.0355,-157.5925,24.6,4.3,ml,,,,0.51,ak,ak021dbxbor4,2021-11-03T22:30:00.040Z,"138 km SE of Perryville, Alaska",earthquake,,4,,,reviewed,ak,ak
2021-10-17T19:00:11.091Z,31.7083597,-104.0222806,7.725463867,3.4,ml,18,53,0.02499188849,0.2,tx,tx2021ujlz,2021-10-18T18:01:04.744Z,"40 km W of Mentone, Texas",earthquake,0.9046192072,0.6565828555999998,0.2,9,reviewed,tx,tx
2021-10-17T17:50:50.158Z,55.8511,113.3817,10,4.6,mb,,110,7.643,1.11,us,us6000fvgz,2021-10-17T18:35:46.040Z,"33 km S of Severomuysk, Russia",earthquake,10.3,1.9,0.081,45,reviewed,us,us
2021-10-17T17:39:15.124Z,49.2389,155.957,35,5.2,mb,,124,4.026,0.69,us,us6000fvgx,2021-10-17T18:08:56.040Z,"160 km S of Severo-Kuril’sk, Russia",earthquake,10.1,1.9,0.033,303,reviewed,us,us
2021-10-17T17:20:54.380Z,-58.1083,-23.6329,10,4.6,mb,,69,8.126,0.79,us,us6000fwgh,2021-11-01T15:05:17.040Z,"South Sandwich Islands region",earthquake,6.2,1.8,0.109,25,reviewed,us,us
2021-10-17T17:16:06.273Z,4.1769,125.8217,84.11,4.2,mb,,76,2.883,1.05,us,us6000fwgj,2021-11-01T15:15:32.040Z,"141 km SSE of Sarangani, Philippines",earthquake,9.3,6.9,0.128,17,reviewed,us,us
2021-10-17T16:58:41.337Z,31.71388242,-104.0201538,7.622631836000001,2.9,ml,17,50,0.02046116395,0.2,tx,tx2021ujhz,2021-10-24T19:21:22.040Z,"39 km W of Mentone, Texas",earthquake,0.8289198349,0.5985123968,0.1,9,reviewed,tx,tx
2021-10-17T16:57:44.088Z,-21.2598,-68.4756,124.82,4.2,mb,,103,0.891,0.43,us,us6000fwgy,2021-10-24T19:19:37.040Z,"140 km NNE of Calama, Chile",earthquake,9.2,5.5,0.216,6,reviewed,us,us
2021-10-17T16:56:42.320Z,-24.0947,-67.1943,187.96,4,mb,,83,1.452,0.74,us,us6000fvge,2021-10-17T19:06:45.040Z,"90 km W of San Antonio de los Cobres, Argentina",earthquake,11.4,15,0.212,7,reviewed,us,us
2021-10-17T16:50:32.230Z,39.7918333,-121.9966667,16.72,2.9,mh,12,68,0.1558,0.18,nc,nc73640750,2021-10-21T20:24:13.679Z,"6km NNE of Hamilton City, CA",earthquake,0.55,1.48,,0,reviewed,nc,nc
2021-10-17T16:47:57.932Z,49.3056,155.8794,58.7,4.4,mb,,130,3.976,0.56,us,us6000fwgq,2021-10-24T19:00:31.040Z,"153 km S of Severo-Kuril’sk, Russia",earthquake,8.8,5.3,0.065,70,reviewed,us,us
2021-10-17T16:32:51.103Z,14.5064,123.3527,32.58,4.4,mb,,68,7.707,0.72,us,us6000fwgn,2021-10-24T17:04:18.040Z,"56 km NE of Sabang Indan, Philippines",earthquake,8.8,5.4,0.148,18,reviewed,us,us
2021-10-17T16:14:20.638Z,-50.5227,-73.7844,15.88,4.3,mb,,83,1.183,0.58,us,us6000fvg9,2021-10-24T16:52:36.040Z,"109 km W of El Calafate, Argentina",earthquake,6.5,4.8,0.138,17,reviewed,us,us
2021-10-17T16:06:45.033Z,59.9996,-140.1691,7.9,2.5,ml,,,,0.91,ak,ak021dbvez08,2021-10-17T18:38:21.040Z,"56 km NNW of Yakutat, Alaska",earthquake,,0.2,,,automatic,ak,ak
2021-10-17T15:57:37.710Z,18.0065,-66.822,16,2.89,md,13,149,0.2188,0.11,pr,pr2021290010,2021-10-17T18:16:12.541Z,"1 km NNW of Indios, Puerto Rico",earthquake,0.41,0.57,0.23,6,reviewed,pr,pr
2021-10-17T15:57:34.129Z,-14.8249,167.9587,10,4.9,mb,,58,0.956,1.21,us,us6000fvg6,2021-10-24T15:00:14.040Z,"98 km ENE of Port-Olry, Vanuatu",earthquake,5.6,1.8,0.078,55,reviewed,us,us
2021-10-17T15:52:11.020Z,19.1871666666667,-155.4835,38.36,3.86,ml,56,74,,0.11,hv,hv72759882,2021-10-24T14:57:16.610Z,"1 km SSW of P?hala, Hawaii",earthquake,0.46,0.52,0.215277139985508,42,reviewed,hv,hv
2021-10-17T15:51:35.992Z,6.3622,-73.4851,119.01,4.5,mb,,87,0.614,0.53,us,us6000fwgx,2021-10-24T14:53:44.040Z,"8 km N of Contratación, Colombia",earthquake,6.1,6.3,0.106,26,reviewed,us,us
2021-10-17T15:49:31.360Z,40.9682,142.1452,67.87,4.8,mb,,110,0.838,0.41,us,us6000fvg0,2021-10-24T14:23:42.850Z,"70 km ENE of Misawa, Japan",earthquake,8.4,5.5,0.033,278,reviewed,us,us
2021-10-17T15:17:05.894Z,49.2852,155.9014,54.56,4.5,mb,,134,3.991,0.48,us,us6000fvfy,2021-10-24T14:18:39.040Z,"155 km S of Severo-Kuril’sk, Russia",earthquake,9.4,6.9,0.065,70,reviewed,us,us
2021-10-17T15:02:09.179Z,-2.0417,125.7521,10,4.4,mb,,48,3.14,0.64,us,us6000fvfr,2021-10-24T14:15:58.040Z,"Pulau-Pulau Sula, Indonesia",earthquake,6.5,1.5,0.089,39,reviewed,us,us
2021-10-17T14:13:43.520Z,17.9508,-66.8931,14,2.88,md,22,178,0.1523,0.22,pr,pr2021290009,2021-10-17T15:46:06.830Z,"2 km SE of Guánica, Puerto Rico",earthquake,0.57,0.79,0.25,17,reviewed,pr,pr
2021-10-17T14:00:00.202Z,-59.4991,-25.9877,15.18,4.3,mb,,109,7.765,0.39,us,us6000fwgm,2021-10-24T13:53:11.040Z,"South Sandwich Islands region",earthquake,11.8,4.5,0.138,16,reviewed,us,us
2021-10-17T13:19:00.720Z,36.2131667,-117.86,4.19,3.98,mw,43,52,0.09548,0.16,ci,ci39835791,2021-10-24T13:31:05.669Z,"15km ESE of Olancha, CA",earthquake,0.15,0.51,,6,reviewed,ci,ci
2021-10-17T13:04:03.980Z,-26.0267,-71.1255,12.46,4.4,mwr,,141,0.488,0.48,us,us6000fvf1,2021-10-24T13:26:40.040Z,"93 km SW of Taltal, Chile",earthquake,4.1,2.4,,,reviewed,us,guc
2021-10-17T12:47:09.100Z,18.0116,-68.481,70,3.68,md,17,248,0.5121,0.28,pr,pr2021290008,2021-10-17T13:46:29.489Z,"42 km SSE of Boca de Yuma, Dominican Republic",earthquake,2.79,2.76,0.05,6,reviewed,pr,pr
2021-10-17T12:20:53.888Z,51.6574,16.168,9.8,4.2,mb,,50,2.01,0.57,us,us6000fvet,2021-10-20T08:27:47.990Z,"5 km E of G?ogów, Poland",earthquake,6.8,5.8,0.166,10,reviewed,us,us
2021-10-17T12:05:18.385Z,49.2314,155.9782,54.2,5,mb,,117,4.03,0.79,us,us6000fver,2021-10-17T12:24:09.040Z,"160 km S of Severo-Kuril’sk, Russia",earthquake,8.7,5,0.035,265,reviewed,us,us
2021-10-17T11:28:01.676Z,7.4422,126.5876,156.46,4.3,mb,,116,1.066,0.41,us,us6000fwgg,2021-10-30T13:12:43.040Z,"1 km SSE of Baculin, Philippines",earthquake,11.5,2.6,0.119,20,reviewed,us,us
2021-10-17T09:44:34.220Z,18.8601666666667,-155.5065,34.24,3.01,ml,53,265,,0.13,hv,hv72759627,2021-10-18T22:01:35.652Z,"24 km SSE of Naalehu, Hawaii",earthquake,0.46,0.84,0.14475837389486,25,reviewed,hv,hv
2021-10-17T09:12:39.660Z,17.9228,-66.6903,32,2.87,md,23,175,0.1465,0.24,pr,pr2021290006,2021-10-17T15:35:13.656Z,"8 km SSE of Tallaboa, Puerto Rico",earthquake,0.71,0.62,0.21,20,reviewed,pr,pr
2021-10-17T08:49:14.330Z,17.9443,-66.8491,11,2.78,md,22,178,0.1967,0.11,pr,pr2021290005,2021-10-17T09:51:05.842Z,"5 km SE of Maria Antonia, Puerto Rico",earthquake,0.4,0.57,0.1,7,reviewed,pr,pr
2021-10-17T08:30:30.855Z,58.7867,-152.7302,49.5,2.5,ml,,,,0.48,ak,ak021dbqslwk,2021-10-17T09:29:00.713Z,"78 km SW of Nanwalek, Alaska",earthquake,,0.9,,,automatic,ak,ak
2021-10-17T07:38:47.674Z,-11.9145,167.0293,79.26,4.4,mb,,186,3.515,0.61,us,us6000fvdb,2021-10-17T08:30:22.040Z,"188 km SE of Lata, Solomon Islands",earthquake,8.2,12.8,0.138,17,reviewed,us,us
2021-10-17T07:29:43.520Z,-23.9741,-67.0051,219.92,4.4,mb,,93,1.482,0.82,us,us6000fvda,2021-10-17T08:02:03.040Z,"74 km WNW of San Antonio de los Cobres, Argentina",earthquake,8.5,9.5,0.162,12,reviewed,us,us
2021-10-17T07:21:05.350Z,18.4588,-68.2341,86,3.72,md,27,163,0.1573,0.08,pr,pr2021290003,2021-10-17T08:47:21.040Z,"22 km SE of Punta Cana, Dominican Republic",earthquake,1.37,1.35,0.21,13,reviewed,pr,pr
2021-10-17T06:40:38.360Z,18.9963,-64.9965,26,3.66,md,14,311,0.7458,0.22,pr,pr2021290002,2021-10-17T07:28:56.299Z,"72 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,1.44,14.43,0.08,6,reviewed,pr,pr
2021-10-17T05:59:24.520Z,18.9656,-64.8751,68,3.51,md,16,317,0.774,0.79,pr,pr2021290001,2021-10-17T08:38:11.040Z,"Virgin Islands",earthquake,8.119,13.24,0.06,5,reviewed,pr,pr
2021-10-17T05:57:17.870Z,18.9856,-65.0121,15,3.47,md,11,310,0.73,0.17,pr,pr2021290004,2021-10-17T08:33:33.755Z,"71 km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,5.15,10.19,0.12,5,reviewed,pr,pr
2021-10-17T05:52:49.289Z,6.9637,-82.6361,10,4.2,mb,,202,1.589,0.43,us,us6000fvct,2021-10-17T06:40:29.040Z,"121 km SSE of Burica, Panama",earthquake,5.2,1.9,0.2,7,reviewed,us,us
2021-10-17T05:49:02.696Z,2.3775,128.5336,231.19,4.3,mb,,140,1.976,0.47,us,us6000fvcs,2021-10-17T06:17:26.040Z,"92 km NE of Tobelo, Indonesia",earthquake,9.8,6.8,0.107,26,reviewed,us,us
2021-10-17T05:18:52.873Z,-4.6094,153.0492,68.23,4.7,mb,,118,6.219,0.48,us,us6000fvcl,2021-10-17T06:07:39.040Z,"91 km ESE of Kokopo, Papua New Guinea",earthquake,6,7.6,0.072,58,reviewed,us,us
2021-10-17T04:58:06.881Z,6.2127,-82.6248,10,4.5,mb,,160,2.29,0.93,us,us6000fvcj,2021-10-17T05:23:03.040Z,"203 km S of Burica, Panama",earthquake,8.1,1.9,0.046,140,reviewed,us,us
2021-10-17T03:41:52.040Z,19.2203333333333,-155.442666666667,-0.18,3.17,ml,45,119,,0.16,hv,hv72759322,2021-10-18T19:09:35.596Z,"4 km ENE of P?hala, Hawaii",earthquake,0.29,0.13,0.197681249150154,39,reviewed,hv,hv
2021-10-17T02:55:02.370Z,37.5491667,-121.6998333,3.39,2.83,md,106,51,0.07311,0.1,nc,nc73640435,2021-10-21T05:29:43.040Z,"16km SSE of Livermore, CA",earthquake,0.11,0.4,0.132,129,reviewed,nc,nc
2021-10-17T02:36:53.992Z,-58.4967,-25.6144,78.09,4.5,mb,,91,7.362,0.89,us,us6000fwg2,2021-10-21T22:56:17.040Z,"South Sandwich Islands region",earthquake,15.3,10.6,0.221,8,reviewed,us,us
2021-10-17T02:32:06.430Z,29.4073,130.7267,20.69,5.1,mb,,126,2.108,0.78,us,us6000fvc3,2021-10-17T02:54:17.040Z,"93 km SSE of Koshima, Japan",earthquake,6.5,5.1,0.046,154,reviewed,us,us
2021-10-17T02:30:57.016Z,-29.9485,-177.3935,10,5.1,mb,,121,0.823,1.33,us,us6000fvc2,2021-10-17T02:47:01.040Z,"Kermadec Islands, New Zealand",earthquake,8.4,1.9,0.095,36,reviewed,us,us
